Species	Vernacular name	Number	Time	Municipality	Biogeographical Province	Country	WGS84 N	WGS84 E	The stated certainty of the observation	Observation Reliability	Collection
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-19	Rauma	Satakunta (St)	Suomi	61.15972	21.44116		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-19 [7:58]	Hämeenlinna	Etelä-Häme (EH)	Suomi	60.878063	23.99336	Sure	NEUTRAL	Notebook, general observations
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)	useita	2025-07-18	Raasepori	Varsinais-Suomi (V)	Suomi	60.072095	23.663041	Sure	NEUTRAL	Notebook, general observations
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-18	Vaasa	Etelä-Pohjanmaa (EP)	Suomi	63.031083	21.576572	Sure	NEUTRAL	The Atlas of Finnish Fungi
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-18	Vantaa	Uusimaa (U)	Suomi	60.26419	24.83873		NEUTRAL	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-17	Janakkala	Etelä-Häme (EH)	Suomi	60.94534	24.93295		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-16	Tuusula	Uusimaa (U)	Suomi	60.39898	24.95105		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-16	Tuusula	Uusimaa (U)	Suomi	60.39906	24.951		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-16	Savonlinna	Etelä-Savo (ES)	Suomi	61.87937	28.91813		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-15	Savonlinna	Pohjois-Savo (PS)	Suomi	62.277996	29.011363	Sure	NEUTRAL	The Atlas of Finnish Fungi
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-14	Vantaa	Uusimaa (U)	Suomi	60.29431	24.97419		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-14	Helsinki	Uusimaa (U)	Suomi	60.17846	25.04406		NEUTRAL	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)	X	2025-07-14 [10:00-11:16]	Raasepori	Varsinais-Suomi (V)	Suomi	60.04087	23.709612	Sure	NEUTRAL	Noteworthy macrofungi - complete lists
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-13	Raasepori	Uusimaa (U)	Suomi	59.89582	23.41587		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)	useita	2025-07-13	Akaa	Etelä-Häme (EH)	Suomi	61.192959	23.896206	Sure	NEUTRAL	Notebook, general observations
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)	yleinen	2025-07-13	Porvoo	Uusimaa (U)	Suomi	60.393085	25.646909	Sure	NEUTRAL	The Atlas of Finnish Fungi
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-13	Vesilahti	Etelä-Häme (EH)	Suomi	61.33347	23.57629		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-13	Helsinki	Uusimaa (U)	Suomi	60.21794	25.03922		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-13	Tohmajärvi	Pohjois-Karjala (PK)	Suomi	62.21288	30.33614		NEUTRAL	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)	20	2025-07-12 [7:17]	Rauma	Satakunta (St)	Suomi	61.068626	21.61821	Sure	NEUTRAL	Notebook, general observations
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-12	Parainen	Varsinais-Suomi (V)	Suomi	60.19735	22.25908		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-12	Helsinki	Uusimaa (U)	Suomi	60.24761	24.89401		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-12	Heinola	Etelä-Häme (EH)	Suomi	61.22891	26.32211		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-11	Pomarkku	Satakunta (St)	Suomi	61.70211	22.02763		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-11	Keitele, Pielavesi, Tervo	Pohjois-Häme (PH), Pohjois-Savo (PS)	Suomi	63.1	26.7		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-11	Heinävesi, Leppävirta, Tuusniemi	Pohjois-Savo (PS)	Suomi	62.7	28.5		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-11	Espoo, Kirkkonummi, Nurmijärvi, Vihti	Uusimaa (U), Varsinais-Suomi (V)	Suomi	60.3	24.5		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-11 [9:43]	Janakkala	Etelä-Häme (EH)	Suomi	60.959448	24.624905		NEUTRAL	Notebook, general observations
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-11 [14:13]	Hämeenlinna	Etelä-Häme (EH)	Suomi	61.104529	24.805431		NEUTRAL	Notebook, general observations
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-11	Helsinki	Uusimaa (U)	Suomi	60.21149	24.95309		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-11	Kuhmoinen	Etelä-Häme (EH)	Suomi	61.71091	24.92967		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-10	Vehmaa	Varsinais-Suomi (V)	Suomi	60.74542	21.75615		NEUTRAL	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-10 - 2025-07-14	Porvoo	Uusimaa (U)	Suomi	60.273665	25.777926	Sure	NEUTRAL	The Atlas of Finnish Fungi
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-10	Iitti	Etelä-Häme (EH)	Suomi	60.90879	26.23535		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-10	Turku	Varsinais-Suomi (V)	Suomi	60.35696	22.15611		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-10	Kangasala	Etelä-Häme (EH)	Suomi	61.44897	24.12362		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-10	Salo	Varsinais-Suomi (V)	Suomi	60.40758	23.36174		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-10	Kouvola	Etelä-Häme (EH)	Suomi	61.066	26.28345		NEUTRAL	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-10	Sipoo	Uusimaa (U)	Suomi	60.36206	25.15475		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)	useita	2025-07-10	Valkeakoski	Etelä-Häme (EH)	Suomi	61.16855	24.046645	Sure	NEUTRAL	Notebook, general observations
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-09	Luumäki	Etelä-Savo (ES)	Suomi	60.807529	27.650742	Sure	NEUTRAL	Notebook, general observations
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-09	Naantali	Varsinais-Suomi (V)	Suomi	60.43235	21.98589		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-09	Helsinki	Uusimaa (U)	Suomi	60.228	24.98479		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-09	Ulvila	Satakunta (St)	Suomi	61.50622	22.23458		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-09	Asikkala	Etelä-Häme (EH)	Suomi	61.15076	25.68895		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-08	Pöytyä	Satakunta (St)	Suomi	60.89073	22.40782		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-08	Närpiö	Etelä-Pohjanmaa (EP)	Suomi	62.52925	21.11369		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-08	Vihti	Varsinais-Suomi (V)	Suomi	60.37064	24.26935		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)	yleinen	2025-07-07 - 2025-10-28	Loviisa	Uusimaa (U)	Suomi	60.515757	25.874663	Sure	NEUTRAL	The Atlas of Finnish Fungi
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-07	Lieto	Varsinais-Suomi (V)	Suomi	60.51675	22.39741		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-06	Rääkkylä	Pohjois-Karjala (PK)	Suomi	62.315946	29.502276	Sure	NEUTRAL	Notebook, general observations
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-06	Pori	Satakunta (St)	Suomi	61.49564	21.72411		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-06	Rauma	Satakunta (St)	Suomi	61.1362	21.45382		NEUTRAL	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-06	Lahti	Etelä-Häme (EH)	Suomi	60.97873	25.58427		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-06	Rantasalmi	Etelä-Savo (ES)	Suomi	62.11517	28.48827		NEUTRAL	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-06	Helsinki	Uusimaa (U)	Suomi	60.17566	25.02832		NEUTRAL	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-06	Porvoo	Uusimaa (U)	Suomi	60.39072	25.63976		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-06	Rauma	Satakunta (St)	Suomi	61.098069	21.556639	Sure	NEUTRAL	Notebook, general observations
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-05	Lieto	Varsinais-Suomi (V)	Suomi	60.461806	22.391264	Sure	NEUTRAL	The Atlas of Finnish Fungi
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-05	Heinävesi, Leppävirta, Tuusniemi	Pohjois-Savo (PS)	Suomi	62.7	28.5		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)	25	2025-07-05	Ruovesi	Etelä-Häme (EH)	Suomi	62.036337	23.948605	Sure	NEUTRAL	The Atlas of Finnish Fungi
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-05	Vantaa	Uusimaa (U)	Suomi	60.29666	25.055		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-05	Kangasala	Etelä-Häme (EH)	Suomi	61.45872	24.13108		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)	25	2025-07-05	Ruovesi	Etelä-Häme (EH)	Suomi	62.036434	23.948384	Sure	NEUTRAL	The Atlas of Finnish Fungi
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-05	Kauniainen	Uusimaa (U)	Suomi	60.212966	24.682636	Sure	NEUTRAL	The Atlas of Finnish Fungi
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-04 - 2025-07-12	Vantaa	Uusimaa (U)	Suomi	60.258417	24.785036	Sure	NEUTRAL	The Atlas of Finnish Fungi
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-04	Kihniö, Parkano, Virrat, Ylöjärvi	Etelä-Häme (EH), Pohjois-Häme (PH), Satakunta (St)	Suomi	62.1	23.3		NEUTRAL	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-04	Hollola	Etelä-Häme (EH)	Suomi	61.05147	25.44088		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-04	Lieto	Varsinais-Suomi (V)	Suomi	60.56109	22.46046		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-04	Lieto	Varsinais-Suomi (V)	Suomi	60.56108	22.46047		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-04	Espoo	Uusimaa (U)	Suomi	60.295462	24.751898	Sure	NEUTRAL	The Atlas of Finnish Fungi
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)	Esiintymä	2025-07-03	Kitee	Pohjois-Karjala (PK)	Suomi	61.897	29.672	Sure	NEUTRAL	The Atlas of Finnish Fungi
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-03	Helsinki	Uusimaa (U)	Suomi	60.23515	24.88635		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-03	Salo	Varsinais-Suomi (V)	Suomi	60.24605	23.026592	Sure	NEUTRAL	Notebook, general observations
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-03	Espoo	Uusimaa (U)	Suomi	60.256676	24.604309	Sure	NEUTRAL	The Atlas of Finnish Fungi
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-02	Helsinki	Uusimaa (U)	Suomi	60.22818	24.98577		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)	Kymmeniä.	2025-07-02	Jyväskylä	Pohjois-Häme (PH)	Suomi	62.304715	25.695915	Sure	NEUTRAL	The Atlas of Finnish Fungi
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-02	Lieto	Varsinais-Suomi (V)	Suomi	60.49678	22.53529		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-02	Helsinki	Uusimaa (U)	Suomi	60.22558	25.14214		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)	5	2025-07-02	Mänttä-Vilppula, Ruovesi	Etelä-Häme (EH)	Suomi	62.039372	24.034069	Sure	NEUTRAL	The Atlas of Finnish Fungi
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-02	Helsinki	Uusimaa (U)	Suomi	60.22828	24.98574		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-01	Ruovesi	Etelä-Häme (EH)	Suomi	61.84194	24.16858		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-07-01	Lahti	Etelä-Häme (EH)	Suomi	60.96923	25.93329		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-30	Vihti	Varsinais-Suomi (V)	Suomi	60.536911	24.522626	Sure	NEUTRAL	The Atlas of Finnish Fungi
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-30	Lohja	Varsinais-Suomi (V)	Suomi	60.27619	24.14505		NEUTRAL	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-30 [11:14-14:50]	Tampere	Etelä-Häme (EH)	Suomi	61.494289	23.634235	Sure	NEUTRAL	Notebook, general observations
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-29	Espoo	Uusimaa (U)	Suomi	60.3497	24.64909		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-29	Pori	Satakunta (St)	Suomi	61.476221	21.86297	Sure	NEUTRAL	The Atlas of Finnish Fungi
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-28	Espoo	Uusimaa (U)	Suomi	60.2026	24.823267	Sure	NEUTRAL	The Atlas of Finnish Fungi
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)	yleinen	2025-06-28 - 2025-08-03	Loviisa	Uusimaa (U)	Suomi	60.547722	26.136942	Sure	NEUTRAL	The Atlas of Finnish Fungi
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-28	Hämeenlinna	Etelä-Häme (EH)	Suomi	60.88346	24.42707		NEUTRAL	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-28	Kaarina	Varsinais-Suomi (V)	Suomi	60.45449	22.37446		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-28	Vihti	Varsinais-Suomi (V)	Suomi	60.35977	24.48887		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-27	Hanko	Uusimaa (U)	Suomi	59.888056	23.212992	Sure	NEUTRAL	The Atlas of Finnish Fungi
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-27	Porvoo	Uusimaa (U)	Suomi	60.43501	25.70607		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-27	Espoo	Uusimaa (U)	Suomi	60.11456	24.72838		NEUTRAL	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)	Muutama	2025-06-27 [9:30-10:10]	Vantaa	Uusimaa (U)	Suomi	60.296505	25.055292	Sure	NEUTRAL	Notebook, general observations
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-26 [14:54-17:36]	Porvoo	Uusimaa (U)	Suomi	60.341982	25.689771	Sure	NEUTRAL	Notebook, general observations
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-26	Espoo	Uusimaa (U)	Suomi	60.1486	24.63445		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-26	Askola, Myrskylä, Porvoo	Uusimaa (U)	Suomi	60.5	25.7		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-26	Turku	Varsinais-Suomi (V)	Suomi	60.35666	22.22294		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-26	Hanko	Uusimaa (U)	Suomi	59.903137	23.195705	Sure	NEUTRAL	The Atlas of Finnish Fungi
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-26	Helsinki	Uusimaa (U)	Suomi	60.24325	25.20144		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-26	Hollola	Etelä-Häme (EH)	Suomi	60.98662	25.49859		NEUTRAL	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-26	Rantasalmi	Etelä-Savo (ES)	Suomi	62.11455	28.48557		NEUTRAL	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)	Muutamis	2025-06-25	Tampere	Etelä-Häme (EH)	Suomi	61.491724	23.594478	Sure	NEUTRAL	Notebook, general observations
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-25	Lohja	Varsinais-Suomi (V)	Suomi	60.22656	23.93068		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-24	Savitaipale	Etelä-Savo (ES)	Suomi	61.18806	27.48871		NEUTRAL	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-24	Nurmijärvi	Uusimaa (U)	Suomi	60.3907	24.75614		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-24	Mynämäki	Varsinais-Suomi (V)	Suomi	60.74788	22.34972		NEUTRAL	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-24 [13:15]	Uusikaupunki	Varsinais-Suomi (V)	Suomi	60.973305	21.270635	Sure	NEUTRAL	Notebook, general observations
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-23	Vantaa	Uusimaa (U)	Suomi	60.3178	25.02636		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-22	Espoo	Uusimaa (U)	Suomi	60.24908	24.61151		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-22	Hamina	Etelä-Karjala (EK)	Suomi	60.65243	27.39313		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-22	Marttila	Varsinais-Suomi (V)	Suomi	60.57692	23.00646		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-22	Imatra	Etelä-Savo (ES)	Suomi	61.16736	28.77225		NEUTRAL	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-22	Porvoo	Uusimaa (U)	Suomi	60.27744	25.808562	Sure	NEUTRAL	The Atlas of Finnish Fungi
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-22	Helsinki	Uusimaa (U)	Suomi	60.20123	25.16983		NEUTRAL	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-21	Lappeenranta	Etelä-Savo (ES)	Suomi	61.19086	28.71517		NEUTRAL	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-21	Raasepori, Salo	Uusimaa (U), Varsinais-Suomi (V)	Suomi	60.1	23.3		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-21	Karkkila	Varsinais-Suomi (V)	Suomi	60.50947	24.42781		NEUTRAL	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-20	Espoo	Uusimaa (U)	Suomi	60.30543	24.50862		NEUTRAL	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-20	Lahti	Etelä-Häme (EH)	Suomi	60.992592	25.556047	Sure	NEUTRAL	The Atlas of Finnish Fungi
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-18 [12:36-23:43]	Kaarina	Varsinais-Suomi (V)	Suomi	60.425484	22.361625	Sure	NEUTRAL	The Atlas of Finnish Fungi
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-18	Espoo	Uusimaa (U)	Suomi	60.22866	24.80133		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)	5	2025-06-18 [16:00]	Hamina	Etelä-Karjala (EK)	Suomi	60.639758	27.289222	Sure	NEUTRAL	Notebook, general observations
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-17	Hamina	Etelä-Karjala (EK)	Suomi	60.576577	27.18701	Sure	NEUTRAL	Notebook, general observations
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-06-12	Masku, Mynämäki, Naantali	Varsinais-Suomi (V)	Suomi	60.5	21.9		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-01-26	Helsinki	Uusimaa (U)	Suomi	60.23239	24.86826		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)	3	2025-01-19	Hanko	Uusimaa (U)	Suomi	59.89483	23.230095	Sure	NEUTRAL	Notebook, general observations
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2025-01-18	Espoo	Uusimaa (U)	Suomi	60.200047	24.698006	Sure	NEUTRAL	The Atlas of Finnish Fungi
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2024-12-29	Espoo	Uusimaa (U)	Suomi	60.24748	24.65608		NEUTRAL	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2024-12-26	Espoo, Helsinki, Nurmijärvi, Tuusula, Vantaa	Uusimaa (U)	Suomi	60.3	24.9		NEUTRAL	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2024-12-04	Närpiö	Etelä-Pohjanmaa (EP)	Suomi	62.50639	21.2103		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2024-12-01	Helsinki	Uusimaa (U)	Suomi	60.23248	24.8683		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
keltavahvero (fi) — Cantharellus cibarius	keltavahvero (fi)		2024-12-01	Aura, Lieto, Loimaa, Pöytyä	Satakunta (St), Varsinais-Suomi (V)	Suomi	60.7	22.7		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
